borough,neighborhood,familysize,price,year
Brooklyn,Williamsburg,4-Feb,73625,1990
Brooklyn,Williamsburg,4-Feb,76875,1989
Brooklyn,Williamsburg,4-Feb,62416.66667,1988
Brooklyn,Williamsburg,4-Feb,62500,1987
Brooklyn,Williamsburg,4-Feb,40833.33333,1986
Brooklyn,Williamsburg,4-Feb,29250,1985
Brooklyn,Williamsburg,4-Feb,27500,1984
Brooklyn,Williamsburg,4-Feb,20000,1983
Brooklyn,Williamsburg,4-Feb,18750,1982
Brooklyn,Williamsburg,4-Feb,16250,1981
Brooklyn,Williamsburg,4-Feb,12500,1980
Brooklyn,Williamsburg,4-Feb,12500,1979
Brooklyn,Williamsburg,4-Feb,12500,1978
Brooklyn,Williamsburg,4-Feb,12250,1977
Brooklyn,Williamsburg,4-Feb,12000,1976
Brooklyn,Williamsburg,4-Feb,10000,1975
Brooklyn,Williamsburg,4-Feb,10625,1974
Brooklyn,Williamsburg,5+,127500,2011
Brooklyn,Williamsburg,5+,128571.4286,2010
Brooklyn,Williamsburg,5+,110170.6,2009
Brooklyn,Williamsburg,5+,150312.5,2008
Brooklyn,Williamsburg,5+,125833.3333,2007
Brooklyn,Williamsburg,5+,122469.5122,2006
Brooklyn,Williamsburg,5+,108333.3333,2005
Brooklyn,Williamsburg,1,475000,2011
Brooklyn,Williamsburg,1,647500,2010
Brooklyn,Williamsburg,1,772500,2009
Brooklyn,Williamsburg,1,550000,2008
Brooklyn,Williamsburg,1,675000,2007
Brooklyn,Williamsburg,1,594500,2006
Brooklyn,Williamsburg,1,532500,2005
Brooklyn,Williamsburg,1,430000,2004
Brooklyn,Williamsburg,1,383150,2003
Brooklyn,Williamsburg,1,272500,2002
Brooklyn,Williamsburg,1,277500,2001
Brooklyn,Williamsburg,1,236500,2000
Brooklyn,Williamsburg,1,155000,1999
Brooklyn,Williamsburg,1,162500,1998
Brooklyn,Williamsburg,1,152500,1997
Brooklyn,Williamsburg,5+,94375,2004
Brooklyn,Williamsburg,5+,72833.33333,2003
Brooklyn,Williamsburg,5+,55250,2002
Brooklyn,Williamsburg,5+,42500,2001
Brooklyn,Williamsburg,5+,37500,2000
Brooklyn,Williamsburg,5+,32000,1999
Brooklyn,Williamsburg,5+,33854.16667,1998
Brooklyn,Williamsburg,5+,27142.85714,1997
Brooklyn,Williamsburg,5+,22500,1996
Brooklyn,Williamsburg,5+,21666.66667,1995
Brooklyn,Williamsburg,5+,24562.5,1994
Brooklyn,Williamsburg,5+,25312.5,1993
Brooklyn,Williamsburg,5+,28333.33333,1992
Brooklyn,Williamsburg,5+,27500,1991
Brooklyn,Williamsburg,5+,29250,1990
Brooklyn,Williamsburg,5+,28500,1989
Brooklyn,Williamsburg,5+,23229.16667,1988
Brooklyn,Williamsburg,5+,21000,1987
Brooklyn,Williamsburg,5+,18416.66667,1986
Brooklyn,Williamsburg,5+,10416.66667,1985
Brooklyn,Williamsburg,5+,8400,1984
Brooklyn,Williamsburg,5+,7291.666667,1983
Brooklyn,Williamsburg,5+,5812.5,1982
Brooklyn,Williamsburg,5+,5000,1981
Brooklyn,Williamsburg,5+,5625,1980
Brooklyn,Williamsburg,5+,5000,1979
Brooklyn,Williamsburg,5+,4500,1978
Brooklyn,Williamsburg,5+,5000,1977
Brooklyn,Williamsburg,5+,4166.666667,1976
Brooklyn,Williamsburg,5+,4166.666667,1975
Brooklyn,Williamsburg,5+,3833.333333,1974
Brooklyn,Williamsburg,1,131500,1996
Brooklyn,Williamsburg,1,136500,1995
Brooklyn,Williamsburg,1,155000,1994
Brooklyn,Williamsburg,1,117000,1993
Brooklyn,Williamsburg,1,131500,1992
Brooklyn,Williamsburg,1,142650,1991
Brooklyn,Williamsburg,1,147000,1990
Brooklyn,Williamsburg,1,135000,1989
Brooklyn,Williamsburg,1,137500,1988
Brooklyn,Williamsburg,1,136500,1987
Brooklyn,Williamsburg,1,80000,1986
Brooklyn,Williamsburg,1,72500,1985
Brooklyn,Williamsburg,1,30315,1984
Brooklyn,Williamsburg,1,55000,1983
Brooklyn,Williamsburg,1,39750,1982
Brooklyn,Williamsburg,1,21500,1981
Brooklyn,Williamsburg,1,26000,1980
Brooklyn,Williamsburg,1,35000,1979
Brooklyn,Williamsburg,4-Feb,308333.3333,2011
Brooklyn,Williamsburg,1,20500,1977
Brooklyn,Williamsburg,1,19670,1976
Brooklyn,Williamsburg,1,17500,1975
Brooklyn,Williamsburg,1,19000,1974
Brooklyn,Williamsburg,condo,,1974
Brooklyn,Williamsburg,condo,,1975
Brooklyn,Williamsburg,condo,,1976
Brooklyn,Williamsburg,condo,,1977
Brooklyn,Williamsburg,condo,,1978
Brooklyn,Williamsburg,condo,,1979
Brooklyn,Williamsburg,condo,,1980
Brooklyn,Williamsburg,condo,,1981
Brooklyn,Williamsburg,condo,,1982
Brooklyn,Williamsburg,condo,,1983
Brooklyn,Williamsburg,condo,,1984
Brooklyn,Williamsburg,condo,84000,1985
Brooklyn,Williamsburg,condo,,1986
Brooklyn,Williamsburg,condo,83450,1987
Brooklyn,Williamsburg,condo,85000,1988
Brooklyn,Williamsburg,condo,136890,1989
Brooklyn,Williamsburg,condo,100000,1990
Brooklyn,Williamsburg,condo,129280,1991
Brooklyn,Williamsburg,condo,143988,1992
Brooklyn,Williamsburg,condo,180858,1993
Brooklyn,Williamsburg,condo,181058,1994
Brooklyn,Williamsburg,condo,177248,1995
Brooklyn,Williamsburg,condo,247500,1996
Brooklyn,Williamsburg,condo,200000,1997
Brooklyn,Williamsburg,condo,221500,1998
Brooklyn,Williamsburg,condo,230000,1999
Brooklyn,Williamsburg,condo,265334,2000
Brooklyn,Williamsburg,condo,228150,2001
Brooklyn,Williamsburg,condo,250000,2002
Brooklyn,Williamsburg,condo,294060,2003
Brooklyn,Williamsburg,condo,300000,2004
Brooklyn,Williamsburg,condo,405093,2005
Brooklyn,Williamsburg,condo,505000,2006
Brooklyn,Williamsburg,condo,542217.5,2007
Brooklyn,Williamsburg,condo,548196,2008
Brooklyn,Williamsburg,condo,532500,2009
Brooklyn,Williamsburg,condo,500000,2010
Brooklyn,Williamsburg,condo,545000,2011
Staten Island,Willowbrook,5+,,1974
Staten Island,Willowbrook,5+,11033.33333,1975
Staten Island,Willowbrook,5+,,1976
Staten Island,Willowbrook,5+,,1977
Staten Island,Willowbrook,5+,22407,1978
Staten Island,Willowbrook,5+,14000,1979
Staten Island,Willowbrook,5+,15000,1980
Staten Island,Willowbrook,5+,16600,1981
Staten Island,Willowbrook,5+,,1982
Staten Island,Willowbrook,5+,25625,1983
Staten Island,Willowbrook,5+,20000,1984
Staten Island,Willowbrook,5+,20833.33333,1985
Staten Island,Willowbrook,5+,37000,1986
Staten Island,Willowbrook,5+,49750,1987
Staten Island,Willowbrook,5+,,1988
Staten Island,Willowbrook,5+,40750,1989
Staten Island,Willowbrook,4-Feb,,2011
Staten Island,Willowbrook,4-Feb,,2010
Staten Island,Willowbrook,4-Feb,235000,2009
Staten Island,Willowbrook,4-Feb,246875,2008
Staten Island,Willowbrook,4-Feb,268000,2007
Staten Island,Willowbrook,4-Feb,283500,2006
Staten Island,Willowbrook,4-Feb,274000,2005
Staten Island,Willowbrook,4-Feb,230342.5,2004
Staten Island,Willowbrook,4-Feb,200000,2003
Staten Island,Willowbrook,4-Feb,180000,2002
Staten Island,Willowbrook,4-Feb,157170,2001
Staten Island,Willowbrook,4-Feb,137500,2000
Staten Island,Willowbrook,4-Feb,126725,1999
Staten Island,Willowbrook,4-Feb,115000,1998
Staten Island,Willowbrook,4-Feb,111489.5,1997
Staten Island,Willowbrook,4-Feb,106250,1996
Staten Island,Willowbrook,4-Feb,109125,1995
Staten Island,Willowbrook,4-Feb,103939,1994
Staten Island,Willowbrook,4-Feb,102125,1993
Staten Island,Willowbrook,4-Feb,108000,1992
Staten Island,Willowbrook,4-Feb,112500,1991
Staten Island,Willowbrook,4-Feb,118375,1990
Staten Island,Willowbrook,4-Feb,122500,1989
Staten Island,Willowbrook,4-Feb,125000,1988
Staten Island,Willowbrook,4-Feb,121000,1987
Staten Island,Willowbrook,4-Feb,96583.33333,1986
Staten Island,Willowbrook,4-Feb,80000,1985
Staten Island,Willowbrook,4-Feb,67500,1984
Staten Island,Willowbrook,4-Feb,57500,1983
Staten Island,Willowbrook,4-Feb,50500,1982
Staten Island,Willowbrook,4-Feb,43150,1981
Staten Island,Willowbrook,4-Feb,41250,1980
Staten Island,Willowbrook,4-Feb,38250,1979
Staten Island,Willowbrook,4-Feb,35000,1978
Staten Island,Willowbrook,4-Feb,34000,1977
Staten Island,Willowbrook,4-Feb,33187.5,1976
Staten Island,Willowbrook,4-Feb,32000,1975
Staten Island,Willowbrook,4-Feb,30500,1974
Staten Island,Willowbrook,5+,,1990
Staten Island,Willowbrook,5+,54166.66667,1991
Staten Island,Willowbrook,5+,31382,1992
Staten Island,Willowbrook,5+,30000,1993
Staten Island,Willowbrook,5+,38333.33333,1994
Staten Island,Willowbrook,5+,47750,1995
Staten Island,Willowbrook,5+,24364.81304,1997
Staten Island,Willowbrook,condo,76500,1981
Staten Island,Willowbrook,5+,33833.33333,1998
Staten Island,Willowbrook,5+,59583.33333,1999
Staten Island,Willowbrook,5+,63750,2000
Staten Island,Willowbrook,5+,63916.66667,2001
Staten Island,Willowbrook,5+,64843.75,2002
Staten Island,Willowbrook,5+,62154.7619,2003
Staten Island,Willowbrook,5+,120000,2004
Staten Island,Willowbrook,5+,105000,2005
Staten Island,Willowbrook,5+,80000,2006
Staten Island,Willowbrook,5+,101791.7167,2007
Staten Island,Willowbrook,5+,31947.86667,1996
Staten Island,Willowbrook,5+,,2008
Staten Island,Willowbrook,5+,23571.42857,2009
Staten Island,Willowbrook,5+,,2010
Staten Island,Willowbrook,5+,,2011
Staten Island,Willowbrook,1,,2011
Staten Island,Willowbrook,1,,2010
Staten Island,Willowbrook,1,380000,2009
Staten Island,Willowbrook,1,412698,2008
Staten Island,Willowbrook,1,433250,2007
Staten Island,Willowbrook,1,432600,2006
Staten Island,Willowbrook,1,410000,2005
Staten Island,Willowbrook,1,370110,2004
Staten Island,Willowbrook,1,325000,2003
Staten Island,Willowbrook,1,280000,2002
Staten Island,Willowbrook,1,247306.5,2001
Staten Island,Willowbrook,1,224643,2000
Staten Island,Willowbrook,1,190000,1999
Staten Island,Willowbrook,1,175000,1998
Staten Island,Willowbrook,1,173950.5,1997
Staten Island,Willowbrook,1,170000,1996
Staten Island,Willowbrook,1,169035,1995
Staten Island,Willowbrook,1,166000,1994
Staten Island,Willowbrook,1,165000,1993
Staten Island,Willowbrook,1,159000,1992
Staten Island,Willowbrook,1,163004,1991
Staten Island,Willowbrook,1,173000,1990
Staten Island,Willowbrook,1,179884,1989
Staten Island,Willowbrook,1,190000,1988
Staten Island,Willowbrook,1,177000,1987
Staten Island,Willowbrook,1,151000,1986
Staten Island,Willowbrook,1,120000,1985
Staten Island,Willowbrook,1,96000,1984
Staten Island,Willowbrook,1,85000,1983
Staten Island,Willowbrook,1,75000,1982
Staten Island,Willowbrook,1,72000,1981
Staten Island,Willowbrook,1,70000,1980
Staten Island,Willowbrook,1,56700,1979
Staten Island,Willowbrook,1,52500,1978
Staten Island,Willowbrook,1,48375,1977
Staten Island,Willowbrook,1,47000,1976
Staten Island,Willowbrook,1,46000,1975
Staten Island,Willowbrook,condo,275000,2005
Staten Island,Willowbrook,condo,287000,2006
Staten Island,Willowbrook,condo,281000,2007
Staten Island,Willowbrook,condo,255500,2008
Staten Island,Willowbrook,condo,260000,2009
Staten Island,Willowbrook,condo,,2010
Staten Island,Willowbrook,condo,,2011
Staten Island,Willowbrook,condo,73250,1982
Staten Island,Willowbrook,condo,76745,1983
Staten Island,Willowbrook,condo,87500,1984
Staten Island,Willowbrook,condo,96500,1985
Staten Island,Willowbrook,condo,123000,1986
Staten Island,Willowbrook,condo,147030,1987
Staten Island,Willowbrook,condo,155000,1988
Staten Island,Willowbrook,condo,148000,1989
Staten Island,Willowbrook,1,45700,1974
Staten Island,Willowbrook,condo,136000,1990
Staten Island,Willowbrook,condo,116610,1991
Staten Island,Willowbrook,condo,112500,1992
Staten Island,Willowbrook,condo,115000,1993
Staten Island,Willowbrook,condo,115000,1994
Staten Island,Willowbrook,condo,113568,1995
Staten Island,Willowbrook,condo,119000,1996
Staten Island,Willowbrook,condo,111500,1997
Staten Island,Willowbrook,condo,117000,1998
Staten Island,Willowbrook,condo,125635,1999
Staten Island,Willowbrook,condo,135000,2000
Staten Island,Willowbrook,condo,160000,2001
Staten Island,Willowbrook,condo,178000,2002
Staten Island,Willowbrook,condo,211150,2003
Staten Island,Willowbrook,condo,247000,2004
Staten Island,Willowbrook,condo,,1974
Staten Island,Willowbrook,condo,,1975
Staten Island,Willowbrook,condo,,1976
Staten Island,Willowbrook,condo,56750,1977
Staten Island,Willowbrook,condo,55450,1978
Staten Island,Willowbrook,condo,54000,1979
Staten Island,Willowbrook,condo,65990,1980
Brooklyn,Windsor Terrace,,,
Queens,Woodhaven,5+,7972.51773,1974
Queens,Woodhaven,condo,322240,2010
Queens,Woodhaven,condo,280000,2009
Queens,Woodhaven,condo,380000,2008
Queens,Woodhaven,condo,405000,2007
Queens,Woodhaven,condo,394500,2006
Queens,Woodhaven,condo,235435,2005
Queens,Woodhaven,condo,217500,2004
Queens,Woodhaven,condo,207500,2003
Queens,Woodhaven,condo,191646,2002
Queens,Woodhaven,condo,76500,2001
Queens,Woodhaven,condo,101400,2000
Queens,Woodhaven,condo,95000,1999
Queens,Woodhaven,condo,88600,1998
Queens,Woodhaven,condo,214000,1997
Queens,Woodhaven,condo,82000,1996
Queens,Woodhaven,condo,94500,1995
Queens,Woodhaven,4-Feb,182500,2011
Queens,Woodhaven,4-Feb,182500,2010
Queens,Woodhaven,4-Feb,192500,2009
Queens,Woodhaven,4-Feb,240000,2008
Queens,Woodhaven,4-Feb,288400,2007
Queens,Woodhaven,4-Feb,292500,2006
Queens,Woodhaven,4-Feb,257500,2005
Queens,Woodhaven,4-Feb,215385,2004
Queens,Woodhaven,4-Feb,185000,2003
Queens,Woodhaven,4-Feb,151838.5,2002
Queens,Woodhaven,4-Feb,134500,2001
Queens,Woodhaven,4-Feb,122500,2000
Queens,Woodhaven,4-Feb,105000,1999
Queens,Woodhaven,4-Feb,96000,1998
Queens,Woodhaven,4-Feb,90166.66667,1997
Queens,Woodhaven,4-Feb,87677,1996
Queens,Woodhaven,4-Feb,87500,1995
Queens,Woodhaven,4-Feb,86500,1994
Queens,Woodhaven,4-Feb,83575,1993
Queens,Woodhaven,4-Feb,87500,1992
Queens,Woodhaven,4-Feb,92500,1991
Queens,Woodhaven,4-Feb,98250,1990
Queens,Woodhaven,4-Feb,100000,1989
Queens,Woodhaven,4-Feb,100000,1988
Queens,Woodhaven,4-Feb,91000,1987
Queens,Woodhaven,4-Feb,77500,1986
Queens,Woodhaven,4-Feb,57500,1985
Queens,Woodhaven,4-Feb,42000,1984
Queens,Woodhaven,4-Feb,32500,1983
Queens,Woodhaven,4-Feb,28833.33333,1982
Queens,Woodhaven,4-Feb,26000,1981
Queens,Woodhaven,4-Feb,23950,1980
Queens,Woodhaven,4-Feb,22500,1979
Queens,Woodhaven,4-Feb,21750,1978
Queens,Woodhaven,4-Feb,21000,1977
Queens,Woodhaven,4-Feb,20500,1976
Queens,Woodhaven,4-Feb,20000,1975
Queens,Woodhaven,4-Feb,19250,1974
Queens,Woodhaven,condo,106000,1994
Queens,Woodhaven,condo,92600,1993
Queens,Woodhaven,condo,65000,1992
Queens,Woodhaven,condo,265000,1991
Queens,Woodhaven,condo,73500,1990
Queens,Woodhaven,condo,120770,1989
Queens,Woodhaven,condo,126470,1988
Queens,Woodhaven,condo,84750,1987
Queens,Woodhaven,condo,121000,1986
Queens,Woodhaven,condo,250000,1985
Queens,Woodhaven,condo,,1984
Queens,Woodhaven,condo,81250,1983
Queens,Woodhaven,condo,,1982
Queens,Woodhaven,condo,,1981
Queens,Woodhaven,condo,,1980
Queens,Woodhaven,condo,,1979
Queens,Woodhaven,condo,,1978
Queens,Woodhaven,condo,,1977
Queens,Woodhaven,condo,,1976
Queens,Woodhaven,condo,,1975
Queens,Woodhaven,1,33250,1974
Queens,Woodhaven,1,34425,1975
Queens,Woodhaven,1,34400,1976
Queens,Woodhaven,1,35000,1977
Queens,Woodhaven,1,36500,1978
Queens,Woodhaven,1,39500,1979
Queens,Woodhaven,1,41500,1980
Queens,Woodhaven,1,45000,1981
Queens,Woodhaven,condo,178000,2011
Queens,Woodhaven,5+,7560.483871,1975
Queens,Woodhaven,5+,6845.238095,1976
Queens,Woodhaven,5+,8583.333333,1977
Queens,Woodhaven,5+,8056.25,1978
Queens,Woodhaven,5+,11500,1979
Queens,Woodhaven,5+,9210.526316,1980
Queens,Woodhaven,5+,10000,1981
Queens,Woodhaven,5+,13311.66667,1982
Queens,Woodhaven,5+,12500,1983
Queens,Woodhaven,5+,22212.12121,1984
Queens,Woodhaven,5+,19500,1985
Queens,Woodhaven,5+,28416.66667,1986
Queens,Woodhaven,5+,43416.66667,1987
Queens,Woodhaven,5+,27187.5,1988
Queens,Woodhaven,5+,45833.33333,1989
Queens,Woodhaven,5+,45812.5,1990
Queens,Woodhaven,5+,56727.27273,1991
Queens,Woodhaven,5+,19687.525,1992
Queens,Woodhaven,5+,32346.15385,1993
Queens,Woodhaven,5+,38333.33333,1994
Queens,Woodhaven,5+,40179.16667,1995
Queens,Woodhaven,5+,39523.80952,1996
Queens,Woodhaven,5+,39931.81818,1997
Queens,Woodhaven,5+,57343.75,1998
Queens,Woodhaven,5+,36875,1999
Queens,Woodhaven,5+,60000,2000
Queens,Woodhaven,5+,64216.66667,2001
Queens,Woodhaven,5+,69028.5,2002
Queens,Woodhaven,5+,86666.66667,2003
Queens,Woodhaven,5+,23375,2004
Queens,Woodhaven,5+,104131.5789,2005
Queens,Woodhaven,5+,130000,2006
Queens,Woodhaven,5+,136666.6667,2007
Queens,Woodhaven,5+,122500,2008
Queens,Woodhaven,5+,103333.3333,2009
Queens,Woodhaven,5+,92500,2010
Queens,Woodhaven,5+,90000,2011
Queens,Woodhaven,condo,,1974
Queens,Woodhaven,1,49000,1982
Queens,Woodhaven,1,58000,1983
Queens,Woodhaven,1,70000,1984
Queens,Woodhaven,1,92000,1985
Queens,Woodhaven,1,130000,1986
Queens,Woodhaven,1,153000,1987
Queens,Woodhaven,1,160000,1988
Queens,Woodhaven,1,160000,1989
Queens,Woodhaven,1,155000,1990
Queens,Woodhaven,1,147000,1991
Queens,Woodhaven,1,142500,1992
Queens,Woodhaven,1,140000,1993
Queens,Woodhaven,1,145000,1994
Queens,Woodhaven,1,147000,1995
Queens,Woodhaven,1,149000,1996
Queens,Woodhaven,1,153000,1997
Queens,Woodhaven,1,159000,1998
Queens,Woodhaven,1,172000,1999
Queens,Woodhaven,1,196000,2000
Queens,Woodhaven,1,225000,2001
Queens,Woodhaven,1,252000,2002
Queens,Woodhaven,1,298000,2003
Queens,Woodhaven,1,340000,2004
Queens,Woodhaven,1,409500,2005
Queens,Woodhaven,1,457490,2006
Queens,Woodhaven,1,455000,2007
Queens,Woodhaven,1,405000,2008
Queens,Woodhaven,1,325000,2009
Queens,Woodhaven,1,325000,2010
Queens,Woodhaven,1,337500,2011
Bronx,Woodlawn,,,
Staten Island,Woodrow,,,
Queens,Woodside,1,185000,1991
Queens,Woodside,1,208000,1990
Queens,Woodside,1,220000,1989
Queens,Woodside,1,230000,1988
Queens,Woodside,1,215000,1987
Queens,Woodside,1,185000,1986
Queens,Woodside,1,148000,1985
Queens,Woodside,1,107375,1984
Queens,Woodside,1,85000,1983
Queens,Woodside,1,72250,1982
Queens,Woodside,1,63000,1981
Queens,Woodside,1,54500,1980
Queens,Woodside,1,50525,1979
Queens,Woodside,1,47000,1978
Queens,Woodside,1,44000,1977
Queens,Woodside,1,40000,1976
Queens,Woodside,1,43500,1975
Queens,Woodside,1,43000,1974
Queens,Woodside,4-Feb,103333.3333,1992
Queens,Woodside,4-Feb,97916.66667,1993
Queens,Woodside,4-Feb,102500,1994
Queens,Woodside,4-Feb,103750,1995
